Approved,ID
0.014022396362244598,APPK10530691012
0.6356012928551122,APPL10671243123
0.17545880087262855,APPM30057411226
0.05566123067398428,APPN80382708322
0.12476227454820392,APPO50017247431
0.7558781023657087,APPP50761342522
0.25227878398790404,APPQ40936455614
0.015303455962500784,APPR20583127717
0.6873773965349603,APPS30067286823
0.1718976259004157,APPT90531986944
0.39206138264661317,APPU90736089015
0.8119014382785783,APPV40154339146
0.5269295941682179,APPW30591601244
0.010183207227634054,APPX30176348336
0.03441837857197538,APPY30009488439
0.44688243391209975,APPA30513853629
0.4552629940098696,APPB40862724718
0.7870197004608274,APPC80706361802
0.6458690958114378,APPD80257174926
0.10337308042758289,APPF90610127116
0.23626148953566206,APPG50800894218
0.655738596957901,APPH10874683343
0.015106601296771674,APPJ70086622521
0.41235996050157786,APPK10506826628
0.14391428070720944,APPL60670161709
0.8850009528256888,APPM80727669838
0.013772877310618053,APPN40027149928
0.575269739758198,APPO20698513007
0.7325839183316752,APPP80784417128
0.018132282405247776,APPQ30582873222
0.6114382761131983,APPT20658552518
0.019486461541181787,APPU50261418636
0.7972864814237957,APPV90166599713
0.17970836770837795,APPX50323665945
0.1615346240434182,APPY40761804047
0.5992972455124114,APPA30678622245
0.2674557063624471,APPB70155594305
0.017238944292090493,APPC20459579426
0.0769932139027537,APPE40720565633
0.02245721646608822,APPG80335981838
0.4702297738692967,APPH70817208942
0.2686328686773858,APPI80664442022
0.5867976921547218,APPJ60923719128
0.01598987837446868,APPK80835112207
0.0631254660862626,APPL10258501346
0.1958888086895216,APPM40486124431
0.013771397456964646,APPN40934205501
0.47553650844480405,APPO90348632645
0.2605163843002702,APPP70738559708
0.014609858015754712,APPQ20260307818
0.20642794246517576,APPR10617393948
0.19134368366294124,APPS50490061009
0.015255275135421282,APPT20521426122
0.7157662814930292,APPU40667541249
0.28970807935395226,APPV70982889332
0.31223998970455513,APPW70207344401
0.18078476465590243,APPY20595005627
0.7650977756271845,APPZ90679413746
0.10760421635588184,APPA80968387846
0.8415218564281363,APPB10181429936
0.7388898288537203,APPC80319465017
0.24597055718790817,APPD30224414106
0.46161078560574625,APPE40675752239
0.29197539804326655,APPF30598434318
0.5140570074614308,APPG10909392412
0.6609342851438892,APPI80807172627
0.44163979901119177,APPJ40588579728
0.6583583055486117,APPK40122794819
0.2297514284147719,APPL70644406925
0.1175187658244125,APPM50146629037
0.26725487154327676,APPN50194037112
0.06803321423120826,APPO80528504202
0.02067445392630594,APPP90001136326
0.31299750422547895,APPQ60363444432
0.8150344224222074,APPR40192335533
0.8388799876935796,APPS20313284631
0.7729453499092729,APPU90008251826
0.014462480076563275,APPV40963963905
0.5424185497526994,APPW90895783007
0.02429460934648101,APPY70272002231
0.4613981234395039,APPZ70995862325
0.2420230034886644,APPA60052579418
0.6727983702754126,APPB30839934525
0.5497009651244723,APPC80117963607
0.8829175026624692,APPD60155065706
0.22738471091168486,APPF60426588931
0.7476608782826679,APPG20002638029
0.8210511085856795,APPJ90399089306
0.2366010173463037,APPK10673004441
0.5670665470347962,APPL10291525522
0.6485690560868246,APPN50643036726
0.015542379376999399,APPO50384656809
0.7770316980163291,APPP10197677918
0.5561688670711431,APPR60433381148
0.019847123119145292,APPS90460278201
0.6611824851531287,APPT90453349315
0.3279190861871861,APPV10856331511
0.4391249622969586,APPW10346444622
0.02143646367072616,APPX40003814744
0.812595595821734,APPY40607074836
0.01521572805607364,APPZ20878753922
0.032804759829849046,APPB90947953116
0.022171713870937543,APPC30244653244
0.2974369861880263,APPD20393274307
0.6235930040396656,APPE30720169418
0.4041732563567639,APPF80400365533
0.030417639192403808,APPG50912211643
0.021261974051530547,APPH90695628721
0.10850016153534525,APPI60889013803
0.6984811659122593,APPJ30530858912
0.733408451739908,APPK60115011038
0.3689803157137933,APPL50504497148
0.3228322431266931,APPN30899469318
0.35078536452029907,APPO60576014441
0.2688863022598254,APPP60395216522
0.018289407922574056,APPR90095208714
0.01832211836487888,APPS40247522839
0.6874702795349082,APPT20878502936
0.3249953773333213,APPU80990895012
0.8047939994673864,APPX60546379341
0.4776426244433342,APPY80212429406
0.45947693136908724,APPZ30412063529
0.1154337839801825,APPA60043101615
0.18780055086769046,APPB40707677725
0.5719140211961923,APPC90259188819
0.025790828909669,APPD10790684933
0.4369690982998858,APPF80642261133
0.0899761895324644,APPH60274315313
0.43031726136272375,APPI30503523408
0.017634582652703255,APPJ50037998522
0.01630038473188899,APPK50376976645
0.6183682632735161,APPL80033873724
0.43606602131036715,APPM30928795827
0.3376650730639979,APPN80074354911
0.0373356340836807,APPO40869866045
0.015462944826803073,APPP60223518132
0.017152323734897612,APPR30862361307
0.10011260932210227,APPS90992466418
0.013182347759294352,APPT80530522524
0.24360442424997725,APPU40105818634
0.019850374493129368,APPV30295003703
0.6742808383665538,APPX70803048934
0.816449092721893,APPY40448585045
0.017089289960271033,APPZ70851473117
0.15601286561336059,APPA20226245224
0.018682050295373932,APPB80397858345
0.7226240742124499,APPD40494675534
0.17739518807514199,APPE10239389624
0.018644211633519217,APPF80370161727
0.7303334855366422,APPG20047527833
0.8686810263768359,APPH10119488946
0.05229891313474093,APPI30881803033
0.018308987160793332,APPK60089998215
0.6091510890639883,APPL90184636316
0.018083139901710576,APPM80578506406
0.018832300594631153,APPN40875063533
0.16963004985586635,APPO60310607619
0.49983207970011895,APPQ50251697807
0.015339700411883457,APPR30583866905
0.4995899039527954,APPT40009839105
0.8146861232467075,APPU60500007217
0.022856861434190665,APPV80507263336
0.8309901296332628,APPX10204913528
0.2532154678681488,APPY60398889635
0.03771224890105066,APPC40648685035
0.01702371037776757,APPF60322568333
0.018708954291279018,APPG50372385406
0.44838662659183315,APPH60763287527
0.025538197721129353,APPI20724487638
0.18051480937425618,APPJ70247368706
0.25263955532103655,APPK80907917828
0.4549038847856752,APPL10860241917
0.019190353944887814,APPM70052327002
0.5146286308994628,APPN70307834109
0.26162839553183914,APPO90437674246
0.7714261714071052,APPQ50874592435
0.27391791063146875,APPR70129689508
0.8816617833895436,APPS80600773649
0.41971051014492206,APPT90981629731
0.13118634367437673,APPU40295361806
0.6176687533680014,APPV60299437907
0.6469565076421347,APPW70728038023
0.7724812972449466,APPX10516665117
0.3198120136906219,APPY60643965246
0.0961162650745294,APPZ30605972345
0.07882479181575336,APPA10462798435
0.3730551488951005,APPB30355581512
0.8328530892934012,APPC10547586633
0.2778887978698732,APPD30326204749
0.22187541930474225,APPF20865309933
0.6373484480826114,APPG80799062009
0.015179622142257076,APPH90823905114
0.5409299974252013,APPI90405604214
0.25476374800114626,APPJ30541982333
0.01574235636895949,APPK10394686427
0.01644453119490261,APPL80299821536
0.01860398678255336,APPO50580562845
0.2623060541006397,APPR60582164106
0.1787264885743343,APPS70081155228
0.6549486713145668,APPT30845477337
0.6948378509531993,APPU30980031412
0.425811193717617,APPV70464554521
0.5243843883864453,APPX70389132712
0.8439082411360352,APPA90840046026
0.7467710822457959,APPB30964006113
0.016141219240433352,APPC40548793239
0.012420955985943652,APPF30363371528
0.016161966595838545,APPG80320819611
0.3908705323753453,APPI60804836831
0.48947799277400994,APPJ50916503948
0.2636357240562617,APPK70104158035
0.35494403039062916,APPL90784267109
0.4506504089638514,APPM60327772214
0.31495701307706764,APPN50730574308
0.011363039717318892,APPP10017517528
0.6361245010452317,APPR60543802701
0.3250151186113594,APPS50905623843
0.018489246992042806,APPV80884919113
0.07027542256280878,APPW60958408218
0.0166405218778149,APPX50989172344
0.010772107488797021,APPZ70223988524
0.25813919553495934,APPA80126265634
0.017066361873245037,APPB70148806716
0.43462231794836115,APPD20210274913
0.021793098230863707,APPF60247891103
0.8130231860218651,APPG70781842233
0.5518259497983646,APPH80949514333
0.45399178108785176,APPI10292895401
0.01731376342665832,APPJ40080942533
0.03386785124914908,APPK70551488646
0.5757554438455837,APPM60329923838
0.013374448483708796,APPO90884124024
0.44953280814617846,APPP70177506138
0.023188306467486042,APPQ20329124207
0.013780200768211119,APPR50010813324
0.018362456989430623,APPS20472229428
0.3353942792634763,APPT30003743534
0.02027363223991827,APPU30761024625
0.1250949023984282,APPV60440774719
0.3611094789783855,APPW10802427848
0.5283938288431822,APPX50847001901
0.017194277484673944,APPY90597705025
0.021788200847805545,APPA20178796211
0.4479410151018668,APPB60968669303
0.019535986248697627,APPC50713459422
0.012881569787843297,APPD30017534507
0.0985657957710807,APPE80754081602
0.022866391347317466,APPG60440413843
0.01917001844684194,APPK10479702245
0.6668725643088498,APPL20754956313
0.22006436497000406,APPM10216063412
0.22035926267277955,APPN60622229526
0.6277691083029308,APPO90527013648
0.29088668560893605,APPP80662398735
0.013768623378973142,APPQ50372915823
0.2611217710896255,APPR80054558907
0.5688236986281578,APPS40654445026
0.20943787033030242,APPT30673148148
0.022164485721235146,APPU50149699219
0.015484640028134447,APPV60642722334
0.7149812089719552,APPY50783877649
0.017350857951406905,APPZ30417006702
0.07061078965631537,APPB80039471925
0.8002337184064886,APPC80399226017
0.5221345194764511,APPE60500761238
0.5825567055892403,APPF30442909319
0.13727473420426425,APPG60792418401
0.09819629699696346,APPH30850229543
0.3648642257349211,APPJ20645523707
0.01891627727747198,APPK40338347833
0.37366815488550076,APPN80082502125
0.014543599847951755,APPO10505658228
0.1158248954471743,APPR80255496544
0.15623584361052487,APPT10572952745
0.013110405814664536,APPU20598092845
0.6426605262511507,APPV90681978947
0.7125004208179087,APPW70051742049
0.48888108687355036,APPA20712823448
0.5035665965218157,APPB10936759508
0.7570483174654903,APPC90878353641
0.014923329061269044,APPD40625665742
0.6505310592844307,APPE60401478849
0.39125253203630844,APPF10819225912
0.7295340598716571,APPH60409321104
0.21542664209559195,APPI40406169214
0.6340114599167037,APPK70748566447
0.5325094943057431,APPL80817915513
0.07375643334544768,APPM20939483648
0.25526898672793313,APPN40698099726
0.21697031163315098,APPO40348743807
0.014793404594509812,APPP50048656911
0.8166584857069977,APPQ60415477022
0.16470863152473456,APPR40366769123
0.014718887420989627,APPS20684438241
0.009407562851815326,APPT70167942303
0.1983256911465428,APPU90150979438
0.023224728486054846,APPV20841539501
0.41020352532078586,APPW70091326638
0.28006982203786435,APPX90732106746
0.0956758812111436,APPY40530322831
0.5589600928082226,APPB80234335131
0.05879398979362296,APPC70998952234
0.011737529619302705,APPD20330233349
0.09411798070678427,APPE30465233427
0.05132564289961254,APPG20987931624
0.6479613731711321,APPH10434483737
0.06391202999818038,APPI70725565825
0.01843955072672146,APPJ10932151905
0.67848477376476,APPK80755971043
0.1097306598344093,APPL20227248105
0.053919919706087255,APPN30234861315
0.7927483449709628,APPO40425986436
0.3366991841335578,APPP30570536526
0.012394862077612123,APPQ50623987613
0.3650845363247975,APPR70615937709
0.08261668812810459,APPS50709998824
0.4467256415263366,APPT10481824943
0.5163000453466007,APPV10805168102
0.050330941583849986,APPW30713575209
0.13545043264135342,APPX20786783312
0.01762510778378372,APPZ20137229548
0.24478824934751214,APPA10777598643
0.3387011795551657,APPB10238193739
0.17994153906049362,APPC60937831819
0.018080715720646963,APPD40879787937
0.40243895343100977,APPE10746511009
0.016158199266399872,APPG70116873221
0.4949172572812612,APPH60759359311
0.265107534522642,APPI80960371427
0.014881534729135172,APPJ80266871524
0.32063268227972497,APPL20217168732
0.04058172386907899,APPM50253644839
0.5204464156763398,APPN30566416936
0.6230099219727591,APPQ60952678219
0.25726200357694295,APPR20768147343
